VORP,PER,WS,FT,BPM,Rk_Conference,USG%,Trp Dbl,AST,2P%
0.5,13.5,2.3,1.7,-1.1,11.0,19.8,0.0,2.5,0.527
0.3,13.0,2.3,2.5,-1.3,14.0,21.3,0.0,1.5,0.433
0.4,11.5,4.4,2.3,-1.4,13.0,14.6,0.0,1.9,0.534
-0.3,11.0,2.8,0.5,-3.2,1.0,16.5,0.0,0.6,0.491
2.5,18.5,6.3,2.6,2.8,11.0,20.9,0.0,4.8,0.478
9.8,29.4,20.4,6.7,10.5,1.0,33.3,0.0,4.3,0.506
2.1,16.9,5.3,3.7,1.0,13.0,21.9,0.0,3.1,0.487
6.9,24.6,14.4,5.4,7.2,2.0,25.5,0.0,7.1,0.573
2.2,14.4,6.3,1.2,2.6,1.0,14.9,0.0,2.6,0.519
3.3,18.7,7.3,3.0,3.1,8.0,23.8,0.0,8.0,0.458
-0.8,10.4,2.4,1.5,-4.5,3.0,15.3,0.0,0.2,0.52
4.0,20.4,10.1,2.5,5.4,1.0,21.4,0.0,3.5,0.524
1.8,13.9,6.3,1.9,0.5,5.0,19.4,0.0,4.3,0.513
-0.4,13.4,3.7,1.5,-2.7,12.0,16.2,0.0,1.9,0.451
-1.2,8.0,0.6,1.0,-7.5,9.0,16.7,0.0,0.2,0.423
0.6,13.8,4.6,1.7,-0.6,3.0,14.0,0.0,0.8,0.526
0.5,13.9,6.0,3.0,-1.1,3.0,15.8,0.0,0.5,0.49
2.9,16.3,9.1,2.3,1.7,2.0,17.5,0.0,9.6,0.505
-1.3,7.6,0.8,1.6,-5.1,13.0,14.5,0.0,1.6,0.458
1.5,14.3,6.2,1.7,0.4,3.0,14.8,0.0,1.0,0.558
1.2,14.1,8.1,0.6,-0.2,4.0,9.4,0.0,0.6,0.557
0.7,9.6,2.2,0.6,0.2,2.0,13.7,0.0,1.6,0.399
1.4,17.1,5.8,4.1,-0.2,15.0,19.9,0.0,2.0,0.485
-0.2,11.1,1.2,1.3,-2.4,11.0,18.2,0.0,1.1,0.479
0.8,12.7,2.8,1.4,-0.7,14.0,15.3,0.0,4.2,0.535
0.7,14.1,2.3,0.2,1.7,1.0,17.3,0.0,0.8,0.474
4.9,25.5,9.7,5.5,4.9,5.0,31.9,0.0416666666666666,3.6,0.517
-0.3,9.9,1.3,1.0,-3.2,8.0,13.1,0.0,0.3,0.419
1.3,16.8,4.9,2.2,0.1,14.0,23.7,0.0,1.6,0.47
-0.6,11.3,1.9,1.6,-3.4,2.0,20.2,0.0,0.9,0.43
3.0,16.3,8.0,4.6,2.1,6.0,25.6,0.0,2.4,0.449
0.5,11.2,2.1,0.5,-0.9,13.0,13.0,0.0,3.7,0.446
2.8,17.1,7.6,3.3,2.1,10.0,14.4,0.0135135135135135,1.5,0.5
0.5,14.6,3.3,2.0,-1.1,13.0,19.0,0.0126582278481012,5.5,0.53
0.2,13.9,0.9,3.3,-1.7,15.0,25.6,0.0,4.4,0.446
1.7,14.8,5.6,1.5,1.7,5.0,18.0,0.0,1.4,0.495
0.9,14.9,1.8,0.5,2.8,9.0,14.9,0.0,1.3,0.511
3.1,22.1,9.8,4.2,2.6,4.0,26.5,0.0,1.5,0.576
0.4,12.6,2.5,1.4,-0.7,8.0,16.2,0.0,1.2,0.456
1.8,15.6,5.6,1.6,1.1,11.0,18.3,0.0,3.8,0.523
-0.2,8.4,0.6,1.1,-2.8,9.0,15.9,0.0,2.0,0.407
0.1,15.2,1.6,2.3,-1.6,12.0,27.4,0.0,1.5,0.446
0.9,12.2,3.9,1.1,-0.2,3.0,16.4,0.0,1.0,0.491
0.6,14.8,3.0,1.6,-0.3,13.0,18.4,0.0,3.8,0.462
1.7,13.7,6.0,2.4,1.1,7.0,17.0,0.0,4.0,0.447
8.3,29.4,18.3,7.6,8.9,2.0,28.8,0.0,3.0,0.517
2.0,15.9,4.9,1.4,2.2,11.0,18.3,0.0,2.9,0.532
-0.3,14.4,2.3,1.7,-2.6,13.0,19.8,0.0,0.8,0.501
3.2,19.1,7.1,4.1,3.1,6.0,25.4,0.0,9.6,0.475
4.2,22.7,9.9,7.0,4.2,8.0,28.1,0.0,2.3,0.53
0.3,13.5,1.9,2.8,-1.3,11.0,25.2,0.0,1.4,0.386
0.1,13.7,3.4,0.8,-1.7,2.0,15.2,0.0,0.4,0.524
1.2,16.2,3.8,1.9,0.0,14.0,19.2,0.0,2.9,0.533
0.8,16.7,6.3,1.9,-0.9,11.0,20.1,0.0,1.4,0.528
0.1,12.5,1.4,0.2,-1.1,5.0,14.7,0.0,0.4,0.444
4.5,20.1,10.3,5.7,4.7,3.0,25.8,0.0,3.3,0.512
2.3,16.8,7.1,2.6,1.7,4.0,21.1,0.0,3.8,0.476
0.5,16.6,1.6,0.9,0.5,12.0,21.3,0.0,1.4,0.472
-0.2,10.8,1.1,1.1,-2.5,14.0,17.7,0.0,1.3,0.436
0.2,13.7,4.2,1.3,-1.6,5.0,15.9,0.0,1.1,0.547
-0.1,10.4,1.6,0.5,-2.3,2.0,14.6,0.0135135135135135,1.4,0.481
2.4,15.9,5.8,2.3,1.4,12.0,22.6,0.0,2.7,0.453
1.5,15.2,7.8,2.7,-0.1,4.0,19.9,0.0,2.4,0.493
0.7,14.3,2.9,2.4,-0.6,10.0,20.1,0.0,6.2,0.52
0.6,12.6,4.0,1.8,-1.2,7.0,17.9,0.0,1.7,0.484
2.1,17.4,6.1,2.4,1.4,4.0,20.6,0.0126582278481012,3.3,0.521
1.9,13.6,5.5,0.8,1.5,2.0,17.8,0.0,1.3,0.488
-0.5,7.1,2.0,0.5,-3.5,2.0,8.5,0.0,0.8,0.488
-0.3,12.4,1.7,1.1,-2.9,6.0,21.0,0.0,0.7,0.524
2.2,17.3,7.0,2.9,1.8,9.0,18.8,0.0,4.9,0.465
-0.3,11.8,1.7,0.8,-2.8,15.0,13.7,0.0,0.8,0.513
2.5,20.9,6.8,4.6,1.6,5.0,31.5,0.0131578947368421,2.1,0.472
0.8,16.2,3.1,1.9,-0.2,7.0,20.8,0.0,4.4,0.484
1.1,12.6,5.3,2.5,-0.5,12.0,15.6,0.0,2.0,0.448
6.4,21.9,13.0,2.9,6.8,3.0,18.7,0.0,11.2,0.582
2.2,15.4,6.9,2.3,2.0,1.0,20.3,0.0,1.5,0.452
1.7,15.8,4.4,1.3,1.0,13.0,17.6,0.0,1.8,0.499
0.8,15.2,3.7,1.5,0.0,7.0,24.3,0.0,1.2,0.429
-0.4,10.2,0.6,1.2,-3.1,2.0,19.1,0.0133333333333333,4.5,0.412
2.2,15.6,8.3,2.2,1.1,2.0,18.8,0.0,3.8,0.518
0.4,9.7,1.8,0.7,-0.8,10.0,8.5,0.0,0.1,0.428
0.0,11.4,1.7,0.7,-2.1,4.0,15.4,0.0,0.7,0.436
2.6,18.6,4.8,3.3,2.9,14.0,23.3,0.0,6.9,0.459
0.3,15.7,3.0,2.1,-1.4,12.0,21.8,0.0379746835443038,0.8,0.444
1.4,16.7,5.0,3.0,0.8,11.0,22.6,0.0,4.3,0.476
-1.3,9.4,1.1,1.0,-5.9,12.0,14.5,0.0,0.8,0.445
2.6,18.0,8.2,3.0,1.7,4.0,19.6,0.0,2.2,0.506
-0.4,11.3,1.6,1.7,-2.9,12.0,18.1,0.0,3.3,0.452
1.2,15.4,3.7,2.0,0.4,13.0,18.7,0.0,5.5,0.518
1.6,15.9,5.7,2.2,0.6,4.0,21.4,0.0,6.9,0.461
1.5,14.0,6.3,3.0,-0.2,7.0,17.3,0.0,3.5,0.511
1.0,13.9,5.2,3.9,-0.6,10.0,19.6,0.0,2.9,0.443
2.3,15.8,5.1,2.2,2.1,8.0,21.7,0.0,3.2,0.476
0.2,15.8,5.3,1.5,-1.7,8.0,18.6,0.0,0.7,0.528
1.3,17.0,5.6,3.9,-0.4,10.0,27.0,0.0,4.4,0.49
-0.7,9.0,0.6,0.8,-5.6,3.0,19.0,0.0,0.3,0.449
3.4,16.5,7.4,2.2,2.9,2.0,19.1,0.0,3.6,0.489
-0.1,11.3,1.4,1.7,-2.2,5.0,18.9,0.0,2.6,0.47
6.2,25.2,12.7,4.5,7.5,4.0,27.6,0.0,6.5,0.487
5.9,21.0,12.3,2.9,6.3,1.0,24.4,0.0259740259740259,5.9,0.507
1.3,14.2,5.5,1.3,-0.1,4.0,20.7,0.0,2.3,0.502
0.4,14.3,3.7,1.8,-1.1,15.0,12.7,0.0,1.0,0.515
0.5,14.8,3.1,2.3,-0.6,3.0,25.3,0.0,1.3,0.471
3.7,19.5,7.7,3.8,4.3,9.0,21.4,0.0,8.3,0.445
2.2,16.1,5.1,2.4,1.3,11.0,20.9,0.0,4.6,0.491
1.2,11.2,3.9,1.1,0.3,7.0,17.0,0.0,2.4,0.36
2.3,15.7,7.1,3.6,1.0,7.0,25.4,0.0,3.0,0.468
2.2,16.4,5.8,3.3,1.7,12.0,20.7,0.0128205128205128,7.0,0.441
-0.1,13.9,3.0,1.3,-2.3,13.0,18.6,0.0,1.1,0.466
-0.6,10.6,2.1,1.4,-3.5,3.0,19.5,0.0,0.9,0.46
2.6,17.5,7.4,2.1,3.0,10.0,16.9,0.0,5.1,0.485
2.8,13.7,4.9,1.6,2.3,5.0,16.3,0.0,4.0,0.459
-1.0,6.5,-0.3,0.9,-5.9,8.0,14.7,0.0,3.0,0.279
1.6,17.7,6.2,4.4,0.6,6.0,22.6,0.0,2.7,0.499
4.2,19.1,10.2,3.2,4.4,3.0,20.1,0.0,4.1,0.514
0.3,11.2,1.5,0.4,-0.2,1.0,16.0,0.0,1.1,0.425
2.1,16.2,8.4,3.1,0.7,6.0,17.1,0.0,2.2,0.484
0.2,14.0,3.0,1.3,-1.6,11.0,18.9,0.0,1.9,0.511
1.4,13.4,5.3,1.9,0.4,6.0,18.3,0.0,2.5,0.494
-0.5,16.4,3.8,2.0,-3.1,12.0,20.8,0.0,0.6,0.424
2.3,15.9,6.8,1.7,3.2,10.0,14.4,0.0,1.8,0.488
0.7,19.9,4.6,2.0,0.1,8.0,23.4,0.0,0.6,0.576
7.1,26.0,15.1,6.2,7.0,3.0,29.8,0.0121951219512195,4.2,0.522
5.4,18.9,9.0,1.6,5.3,6.0,21.5,0.0,5.9,0.448
2.7,17.8,8.3,4.0,1.4,9.0,23.4,0.0,2.9,0.492
1.2,16.6,5.4,4.2,-0.3,12.0,24.9,0.0,2.9,0.459
0.1,13.0,3.2,2.2,-1.9,10.0,21.7,0.0,2.2,0.498
1.8,18.4,6.2,3.9,0.1,13.0,25.6,0.0,2.6,0.499
2.6,15.2,8.3,1.0,3.4,1.0,12.9,0.0,2.3,0.498
0.2,13.0,1.7,0.7,-1.1,9.0,13.4,0.0,0.4,0.498
1.7,14.7,6.2,1.7,0.6,10.0,19.3,0.0,1.7,0.519
3.4,15.8,11.3,3.6,1.9,5.0,16.1,0.0,4.4,0.563
0.3,12.1,2.9,0.7,-0.6,7.0,12.5,0.0,0.2,0.567
2.4,14.2,5.7,2.3,1.9,3.0,17.9,0.0133333333333333,3.5,0.511
0.0,15.6,3.6,2.2,-1.9,10.0,22.4,0.0,1.0,0.487
-0.8,12.9,2.0,1.5,-4.1,6.0,19.3,0.0,0.6,0.445
2.7,16.3,7.7,4.2,1.7,2.0,23.4,0.0,2.7,0.495
1.0,15.8,3.3,1.5,0.8,3.0,23.6,0.0,1.2,0.494
0.3,12.3,3.9,1.8,-1.4,6.0,14.6,0.0,0.6,0.499
3.1,15.9,7.2,1.9,2.7,3.0,15.8,0.0,7.8,0.486
3.8,24.7,8.4,3.2,6.7,6.0,25.5,0.0,1.8,0.574
0.1,13.5,3.8,1.6,-1.8,8.0,19.9,0.0,0.6,0.503
0.6,15.8,4.7,3.4,-0.9,8.0,21.7,0.0,1.6,0.513
-0.9,12.4,1.1,1.0,-4.6,14.0,18.7,0.0,0.9,0.545
0.6,10.4,4.0,0.8,-0.9,6.0,14.8,0.0,1.5,0.479
1.9,17.6,6.7,3.6,0.8,12.0,23.7,0.0,1.8,0.474
-0.8,11.9,2.3,1.8,-3.4,13.0,18.6,0.0,0.9,0.448
-1.0,13.4,2.3,2.8,-3.7,14.0,21.6,0.0,1.4,0.459
2.3,16.8,5.1,1.8,1.8,9.0,22.5,0.0,2.1,0.488
3.0,17.8,4.3,2.8,2.0,12.0,24.3,0.1111111111111111,9.7,0.401
5.6,20.9,11.7,6.1,4.8,7.0,25.9,0.125,6.9,0.468
-0.5,14.2,4.3,1.9,-2.9,9.0,17.2,0.0,0.8,0.538
-1.5,11.7,2.2,1.9,-4.8,9.0,20.1,0.0,0.7,0.461
0.6,13.2,3.7,0.7,-0.7,4.0,16.8,0.0,3.3,0.507
-0.4,12.2,0.6,1.1,-3.5,13.0,21.7,0.0,0.9,0.498
1.6,16.7,4.3,3.4,0.1,14.0,23.5,0.0142857142857142,9.3,0.439
0.9,14.0,3.8,1.1,0.6,7.0,12.4,0.0,0.2,0.559
1.4,15.9,5.6,3.3,0.4,6.0,19.9,0.0,1.8,0.492
0.3,13.1,2.6,1.1,-1.3,11.0,12.9,0.0,0.9,0.492
0.9,14.1,3.7,0.8,0.1,4.0,19.4,0.0,1.6,0.48
1.4,10.0,4.4,0.6,1.0,8.0,11.9,0.0,1.6,0.377
0.8,11.9,4.3,1.8,-0.1,1.0,15.6,0.0,2.4,0.531
0.2,12.5,2.9,1.3,-1.6,5.0,17.0,0.0,3.6,0.487
0.4,13.1,3.9,1.0,-1.1,1.0,14.9,0.0,0.6,0.513
-0.1,13.0,4.3,3.0,-2.2,13.0,17.2,0.0,0.9,0.503
1.2,15.7,7.6,3.1,-0.4,7.0,20.3,0.0,1.9,0.532
0.1,10.8,1.2,0.5,-1.3,13.0,14.6,0.0,0.9,0.474
5.2,19.6,11.5,2.8,4.6,1.0,23.6,0.0123456790123456,7.5,0.532
-2.1,6.9,-1.2,0.8,-7.3,14.0,17.5,0.0,1.0,0.384
3.1,15.1,7.7,2.5,1.9,3.0,17.6,0.0,4.1,0.495
2.5,21.7,10.6,5.3,1.7,4.0,24.4,0.0,1.8,0.548
1.4,13.5,5.9,0.8,0.9,5.0,14.0,0.0,1.8,0.529
-0.3,9.9,1.6,0.7,-2.7,9.0,14.0,0.0,3.4,0.433
0.9,14.4,6.6,3.0,-0.6,7.0,17.4,0.0,1.6,0.483
2.2,17.7,6.2,5.0,1.1,12.0,22.5,0.0,2.9,0.497
2.0,17.3,6.3,5.6,0.7,10.0,28.6,0.0,3.7,0.466
-0.7,9.8,1.4,0.6,-5.1,3.0,14.4,0.0,0.5,0.452
3.2,17.1,8.5,3.4,2.0,4.0,22.6,0.0123456790123456,4.6,0.5
0.3,14.2,2.3,2.2,-1.2,4.0,23.3,0.0,1.7,0.489
0.0,13.1,4.9,1.9,-1.9,7.0,16.8,0.0,0.9,0.472
-0.7,12.5,0.3,2.0,-3.2,11.0,22.9,0.0,1.5,0.436
2.5,14.9,8.6,2.5,1.9,2.0,14.0,0.0,3.1,0.567
-0.3,13.8,3.6,1.0,-2.6,10.0,17.6,0.0,2.0,0.449
0.5,15.1,4.1,1.6,-0.4,2.0,15.6,0.0,0.4,0.577
2.1,15.1,3.7,2.4,1.2,10.0,19.0,0.050632911392405,7.7,0.433
-0.1,12.8,1.4,1.3,-2.3,8.0,20.9,0.0,1.6,0.457
6.0,25.1,13.8,6.3,5.6,2.0,30.3,0.0,3.5,0.543
-1.0,11.7,2.2,2.2,-3.9,13.0,16.8,0.0,0.8,0.472
4.1,19.8,10.0,2.9,4.3,5.0,21.9,0.0123456790123456,4.6,0.553
2.4,15.7,8.0,2.5,1.2,1.0,17.5,0.0,8.2,0.529
1.0,13.7,4.8,1.8,0.1,6.0,15.8,0.0,2.3,0.57
3.2,17.2,8.0,4.6,2.1,9.0,27.0,0.0,3.8,0.477
1.0,15.6,1.9,3.7,-0.5,12.0,28.2,0.0,3.3,0.491
-0.1,11.6,1.2,1.1,-2.5,2.0,20.5,0.0,1.1,0.5
3.8,18.3,8.7,3.5,3.5,7.0,25.5,0.0,2.6,0.486
-0.3,13.9,1.7,4.1,-2.4,12.0,23.6,0.0,5.5,0.497
8.7,29.1,17.5,8.1,9.2,1.0,29.9,0.0,2.9,0.533
0.8,16.6,3.2,5.0,-0.9,9.0,29.1,0.0,2.5,0.482
-0.6,10.9,4.1,1.0,-3.0,7.0,11.4,0.0,0.4,0.407
-0.1,10.5,1.2,0.9,-2.3,7.0,21.9,0.0,2.5,0.446
5.9,22.4,11.7,4.8,6.5,6.0,25.7,0.0131578947368421,4.8,0.511
1.1,15.2,3.9,2.2,-0.1,8.0,22.4,0.0,2.0,0.523
-0.6,12.6,3.0,3.6,-3.0,12.0,17.6,0.0,1.2,0.474
1.1,15.1,3.8,2.1,0.5,8.0,19.1,0.0,4.8,0.495
4.1,20.5,9.5,3.7,3.9,5.0,20.4,0.0125,4.1,0.525
0.1,12.2,3.6,3.2,-1.7,1.0,16.1,0.0,2.8,0.479
-0.9,11.5,1.3,1.0,-4.3,11.0,15.4,0.0,0.7,0.488
1.6,13.8,6.8,1.7,0.7,1.0,16.7,0.0,3.0,0.507
1.3,14.4,4.8,3.1,-0.1,9.0,22.1,0.0,1.6,0.447
0.4,11.4,3.6,2.0,-1.2,10.0,13.2,0.0,1.6,0.499
1.8,14.7,4.8,1.2,2.1,2.0,20.4,0.0,1.8,0.502
0.1,13.2,1.4,0.7,-1.7,3.0,18.0,0.0,1.3,0.506
1.7,16.1,6.8,1.9,0.9,3.0,15.9,0.0,0.8,0.563
4.7,20.3,12.9,5.3,4.4,4.0,21.0,0.0,3.8,0.525
1.3,15.8,3.9,2.4,1.4,3.0,24.0,0.0,1.4,0.489
1.5,15.5,3.3,1.4,1.5,4.0,24.9,0.0,1.6,0.453
-0.1,10.4,1.3,0.9,-2.3,1.0,16.8,0.0,5.2,0.465
-0.5,13.3,2.0,0.9,-3.4,1.0,21.2,0.0,0.8,0.483
0.4,12.2,2.1,1.2,-0.6,2.0,15.8,0.0,2.6,0.421
0.6,13.9,4.8,3.4,-1.0,2.0,22.1,0.0,1.6,0.482
0.2,12.6,2.1,1.0,-1.6,13.0,17.1,0.0125,7.9,0.407
2.8,16.0,8.7,4.0,1.9,1.0,21.6,0.0,2.5,0.495
1.0,13.3,2.5,1.0,0.4,13.0,12.7,0.0,1.0,0.531
0.2,12.9,3.4,1.4,-1.5,8.0,20.6,0.0,0.7,0.479
-0.3,11.6,1.7,1.3,-2.6,14.0,16.9,0.0,3.0,0.413
0.8,13.2,4.0,1.4,-0.2,7.0,17.8,0.0,1.1,0.467
1.2,15.6,3.2,2.8,0.2,10.0,22.3,0.0142857142857142,3.5,0.503
1.0,16.5,5.3,2.9,-0.2,9.0,22.0,0.0,1.2,0.512
-0.6,10.1,1.4,0.9,-3.7,4.0,16.5,0.0,0.5,0.427
1.7,18.1,6.6,3.7,0.7,11.0,21.8,0.0,1.2,0.504
1.4,15.2,4.6,2.1,0.5,4.0,22.2,0.0,2.6,0.479
5.2,21.3,11.7,3.0,4.9,4.0,24.4,0.0,7.1,0.553
0.1,13.8,2.4,1.4,-1.7,5.0,22.0,0.0,1.7,0.454
-0.3,12.9,2.7,1.3,-2.8,10.0,17.1,0.0,0.7,0.539
0.3,16.3,4.7,1.4,-1.2,5.0,18.5,0.0,1.2,0.555
2.9,16.2,8.5,2.6,2.9,4.0,17.2,0.0,1.6,0.526
-0.3,10.1,1.2,1.2,-2.6,12.0,13.4,0.0,4.4,0.451
2.1,17.3,5.2,1.9,2.2,3.0,18.3,0.0,4.8,0.532
1.1,16.3,3.4,1.1,1.5,10.0,19.8,0.0,1.5,0.514
0.8,11.5,3.6,0.8,-0.5,1.0,19.4,0.0,1.3,0.475
0.9,14.2,3.8,1.0,0.0,3.0,18.3,0.0,1.3,0.519
0.6,12.2,4.0,2.3,-1.0,6.0,19.8,0.0125,2.3,0.419
0.4,13.9,2.0,1.1,-0.5,13.0,20.5,0.0,1.0,0.492
7.2,22.6,11.8,4.0,7.5,5.0,26.3,0.0126582278481012,5.2,0.523
-0.9,10.1,1.0,1.0,-5.2,12.0,17.4,0.0,0.5,0.485
0.8,14.7,6.7,1.5,-0.7,9.0,15.6,0.0,0.8,0.543
1.5,16.0,3.9,0.9,2.6,6.0,22.2,0.0,1.2,0.483
4.1,21.9,9.6,5.3,3.5,2.0,30.7,0.0,2.7,0.506
1.1,17.9,4.5,3.5,0.0,8.0,24.5,0.0,1.7,0.49
1.4,16.9,3.5,2.1,1.9,10.0,20.6,0.0,4.3,0.473
0.1,12.7,3.5,2.0,-1.7,1.0,17.2,0.0,0.7,0.508
4.0,19.7,10.0,3.8,3.3,10.0,25.2,0.0,2.3,0.506
0.4,14.4,0.9,1.0,0.4,13.0,19.2,0.0,0.6,0.511
-0.1,12.0,2.1,1.0,-2.4,7.0,19.2,0.0,0.8,0.468
2.1,16.2,6.1,1.6,2.0,6.0,17.3,0.0,4.0,0.553
0.5,13.5,3.7,1.5,-0.9,9.0,16.1,0.0,0.8,0.545
2.1,16.1,7.8,3.9,1.1,7.0,22.5,0.0,3.4,0.494
0.8,13.9,4.6,1.9,-0.4,2.0,18.0,0.0,0.8,0.523
1.1,13.7,5.1,3.0,-0.3,9.0,17.7,0.0,6.2,0.467
-0.5,11.6,2.3,0.7,-4.1,5.0,17.9,0.0,0.5,0.498
-0.8,11.6,1.8,2.9,-3.4,12.0,19.6,0.0,2.6,0.485
-0.8,12.8,1.8,1.0,-4.1,12.0,15.6,0.0,0.3,0.556
5.8,20.9,12.7,4.2,5.0,13.0,21.2,0.0121951219512195,7.5,0.505
1.3,16.3,3.9,3.5,0.1,8.0,26.6,0.0,2.2,0.436
5.0,25.2,10.6,5.6,6.3,3.0,27.5,0.0,4.1,0.521
0.7,13.6,6.1,1.7,-0.8,7.0,14.2,0.0,1.0,0.512
1.8,16.6,5.8,3.1,0.2,9.0,21.6,0.0121951219512195,3.6,0.487
1.9,14.6,5.3,2.6,0.8,6.0,19.7,0.0,2.6,0.453
-0.3,16.2,2.1,0.9,-3.0,11.0,19.5,0.0,0.5,0.469
0.2,10.3,3.1,0.5,-1.7,10.0,7.9,0.0,1.5,0.477
-0.5,9.8,1.5,0.7,-4.0,1.0,13.3,0.0,0.6,0.43
1.6,16.0,5.1,3.3,0.7,7.0,22.7,0.0,2.6,0.459
0.8,13.6,4.6,2.5,-0.1,4.0,17.4,0.0,2.5,0.529
1.9,15.1,8.1,2.5,1.0,5.0,19.0,0.0,3.0,0.484
2.5,16.9,5.8,1.8,2.4,8.0,21.5,0.0135135135135135,3.1,0.522
-0.1,12.6,3.1,1.0,-2.2,13.0,14.2,0.0,0.8,0.482
2.7,15.0,5.1,3.5,1.8,9.0,22.7,0.0,4.1,0.487
3.9,17.5,8.3,1.9,4.0,1.0,19.1,0.0,4.1,0.528
2.8,18.0,6.8,4.8,2.2,11.0,23.5,0.0,9.4,0.426
-0.4,16.1,3.6,3.1,-2.6,10.0,24.2,0.0,1.3,0.47
0.8,14.3,3.4,1.4,0.4,3.0,17.6,0.0,2.8,0.558
-0.4,10.3,2.2,1.2,-3.3,11.0,13.6,0.0,0.8,0.519
0.7,12.1,1.9,0.8,0.6,3.0,16.7,0.0,2.8,0.386
-0.6,11.3,1.5,0.9,-3.3,12.0,17.8,0.0,1.4,0.507
-0.9,14.0,1.7,2.3,-3.7,13.0,23.0,0.0,0.6,0.47
1.7,17.8,5.0,1.9,1.2,8.0,25.8,0.0,3.6,0.492
1.1,15.2,3.6,3.7,-0.6,13.0,23.8,0.0,2.8,0.443
-0.3,10.2,1.6,0.5,-2.9,11.0,17.2,0.0,1.5,0.495
5.4,19.2,9.4,2.0,5.1,7.0,22.7,0.025,7.7,0.482
-0.1,12.9,2.1,1.7,-2.4,6.0,22.4,0.0,0.9,0.417
1.4,19.5,7.2,3.6,0.3,3.0,27.2,0.0,1.4,0.527
-0.2,13.6,3.1,1.5,-2.4,9.0,18.3,0.0,1.3,0.544
0.3,12.5,2.8,2.1,-1.5,10.0,16.8,0.0,6.1,0.461
0.5,14.1,2.0,5.1,-1.2,11.0,24.4,0.0,4.0,0.473
2.2,13.8,6.2,2.1,1.2,2.0,22.2,0.0,5.1,0.448
1.2,14.4,5.6,3.3,0.1,8.0,17.7,0.0,1.9,0.492
-0.1,11.0,2.1,0.5,-2.2,6.0,13.6,0.0,1.0,0.459
7.9,23.3,13.9,3.0,9.0,2.0,18.9,0.0,12.3,0.58
0.6,14.2,3.2,2.2,-1.1,14.0,22.6,0.0,2.3,0.492
-0.1,12.5,2.5,1.3,-2.3,2.0,19.7,0.0,0.9,0.474
-0.3,12.5,2.4,2.0,-2.8,8.0,15.6,0.0,0.6,0.457
1.1,15.9,4.7,2.6,0.3,6.0,20.8,0.0,4.9,0.473
0.2,13.9,4.3,2.1,-1.6,2.0,19.5,0.0,0.9,0.533
0.2,15.4,3.8,2.6,-1.6,5.0,21.0,0.0,1.3,0.459
-0.1,11.7,1.7,0.6,-2.4,5.0,14.9,0.0,0.9,0.481
1.1,13.5,5.8,0.6,0.2,6.0,10.2,0.0,0.7,0.524
-0.6,10.0,0.3,1.6,-3.6,14.0,19.6,0.0,1.2,0.458
0.8,16.4,5.6,2.4,-0.5,7.0,19.5,0.0,1.6,0.571
0.6,11.8,1.6,0.8,0.4,9.0,16.4,0.0,2.0,0.458
0.9,12.1,4.6,1.7,-0.5,11.0,13.2,0.0,1.7,0.458
2.9,15.7,6.8,3.0,2.1,8.0,19.3,0.0,3.8,0.478
1.9,16.3,6.4,2.9,0.5,5.0,21.3,0.0,8.3,0.473
2.8,18.7,5.6,2.4,3.8,6.0,24.2,0.0,5.4,0.457
0.3,14.8,3.5,1.8,-1.4,13.0,17.7,0.0,0.6,0.457
1.0,17.1,5.5,2.2,-0.7,13.0,21.4,0.0,1.7,0.523
-0.1,10.4,1.1,1.0,-2.4,5.0,14.0,0.0,1.8,0.453
0.0,11.7,2.0,0.8,-1.9,1.0,16.6,0.0,2.1,0.502
2.3,16.9,8.6,2.1,1.5,4.0,16.6,0.0,8.7,0.489
2.7,16.9,9.5,2.0,2.0,1.0,14.1,0.0,2.3,0.574
-0.9,11.8,0.5,2.9,-4.0,13.0,23.8,0.0,2.8,0.443
2.9,13.1,5.1,0.4,3.6,4.0,11.5,0.0,5.3,0.467
-0.3,10.4,2.8,1.7,-2.7,9.0,15.2,0.0,1.1,0.503
0.4,14.8,3.2,0.9,-1.1,7.0,24.5,0.0,1.3,0.508
0.0,14.7,2.6,1.9,-2.1,8.0,18.6,0.0,0.5,0.537
0.5,17.4,4.1,1.7,-0.9,14.0,18.6,0.0,0.5,0.56
1.3,15.3,4.2,1.7,1.1,11.0,15.0,0.0,4.7,0.52
2.9,17.0,8.7,3.0,1.8,8.0,14.4,0.024390243902439,1.4,0.556
-0.6,12.1,4.1,2.1,-3.0,8.0,15.0,0.0,0.5,0.535
-0.7,7.7,-0.3,0.9,-4.6,9.0,17.2,0.0,3.3,0.394
4.5,20.8,10.7,4.6,4.1,1.0,23.7,0.0129870129870129,7.2,0.558
1.3,15.1,4.1,1.7,0.9,10.0,18.5,0.0,1.7,0.481
2.2,15.2,3.5,2.3,1.5,12.0,19.4,0.0,3.6,0.478
1.9,14.0,4.5,1.5,1.2,3.0,16.1,0.0,7.5,0.443
3.9,18.6,10.1,3.5,3.8,2.0,20.6,0.0,4.3,0.547
-0.1,9.1,1.3,1.0,-2.4,5.0,14.9,0.0,2.1,0.44
5.7,28.6,14.0,5.8,5.8,1.0,31.9,0.0,2.7,0.585
0.3,13.4,3.7,1.6,-1.1,3.0,18.1,0.0,0.8,0.496
1.9,17.3,4.3,2.8,1.5,9.0,23.1,0.0,6.4,0.432
-0.9,11.6,-0.3,2.5,-3.4,13.0,23.4,0.0,1.6,0.427
